Time,CorrectedGyroX,CorrectedGyroY,CorrectedGyroZ,CorrectedAccelX,CorrectedAccelY,CorrectedAccelZ,CorrectedMagX,CorrectedMagY,CorrectedMagZ
1699595109.49367,5.351021766662598,3.8666632175445557,3.647979736328125,-0.04611600190401077,-0.022936001420021057,-0.38649600744247437,0.03449999913573265,0.5895000100135803,0.07500000298023224
1699595109.4987755,5.445092678070068,3.6956260204315186,4.020596504211426,-0.03422100096940994,-0.05996300280094147,-0.3731370270252228,0.02850000001490116,0.6165000200271606,0.06000000238418579
1699595109.5036626,5.546493053436279,3.4952681064605713,4.395657062530518,-0.02714500017464161,-0.10077200084924698,-0.3592900037765503,0.02850000001490116,0.6165000200271606,0.06000000238418579
1699595109.50867,5.669884204864502,3.178849220275879,4.830580234527588,-0.03611200302839279,-0.1542080044746399,-0.347212016582489,0.03750000149011612,0.6255000233650208,0.035999998450279236
1699595109.51367,5.781058311462402,2.9112980365753174,5.181206226348877,-0.05837700143456459,-0.1979450136423111,-0.3290950059890747,0.03750000149011612,0.6255000233650208,0.035999998450279236
1699595109.518667,5.881237506866455,2.660850763320923,5.546493053436279,-0.07423700392246246,-0.25577300786972046,-0.3203110098838806,0.041999999433755875,0.6464999914169312,0.010499999858438969
1699595109.523669,5.950873851776123,2.421398639678955,5.911779880523682,-0.11449700593948364,-0.30744001269340515,-0.3033530116081238,0.041999999433755875,0.6464999914169312,0.010499999858438969
1699595109.5286703,5.994854927062988,2.1880548000335693,6.257519245147705,-0.15744100511074066,-0.34275901317596436,-0.24613501131534576,0.05400000140070915,0.6600000262260437,-0.017999999225139618
1699595109.5336695,6.060826301574707,1.974258303642273,6.599593639373779,-0.21173100173473358,-0.39528000354766846,-0.20252001285552979,0.05400000140070915,0.6600000262260437,-0.017999999225139618
1699595109.5386639,6.090147018432617,1.8105512857437134,6.970988750457764,-0.25583401322364807,-0.4391390085220337,-0.167262002825737,0.07349999994039536,0.6690000295639038,-0.041999999433755875
1699595109.5436695,6.113359451293945,1.6798299551010132,7.306954860687256,-0.3047560155391693,-0.46341702342033386,-0.08588800579309464,0.07349999994039536,0.6690000295639038,-0.041999999433755875
1699595109.5486703,6.16100549697876,1.563768982887268,7.7308831214904785,-0.34446701407432556,-0.5178290009498596,-0.05319200083613396,0.10199999809265137,0.6765000224113464,-0.0689999982714653
1699595109.5536697,6.182995796203613,1.4782503843307495,8.092504501342773,-0.40113601088523865,-0.581574022769928,0.03214700147509575,0.10199999809265137,0.6765000224113464,-0.0689999982714653
1699595109.5586636,6.132906436920166,1.4025052785873413,8.384489059448242,-0.4432870149612427,-0.5804150104522705,0.011590000241994858,0.13950000703334808,0.6794999837875366,-0.09750000387430191
1699595109.563662,6.068156719207764,1.3609676361083984,8.639823913574219,-0.46201401948928833,-0.6323260068893433,0.20776601135730743,0.13950000703334808,0.6794999837875366,-0.09750000387430191
1699595109.5686703,6.066935062408447,1.296217918395996,8.849955558776855,-0.428708016872406,-0.7181529998779297,0.1601250022649765,0.1679999977350235,0.6915000081062317,-0.12449999898672104
